2.467165e+02	4.797848e+01	1.015088e+02	4.656041e-01	3.754223e-01	9.070323e+01	4.557365e+01	2400000
2.512300e+02	5.029959e+01	1.015217e+02	4.843752e-01	3.820604e-01	8.984325e+01	4.727414e+01	2450000
2.556993e+02	5.270606e+01	1.015336e+02	5.034782e-01	3.886382e-01	8.893430e+01	4.898745e+01	2500000
2.601219e+02	5.519848e+01	1.015446e+02	5.229101e-01	3.951547e-01	8.797516e+01	5.071173e+01	2550000
2.644954e+02	5.777736e+01	1.015546e+02	5.426679e-01	4.016087e-01	8.696466e+01	5.244508e+01	2600000
2.688170e+02	6.044309e+01	1.015636e+02	5.627483e-01	4.079994e-01	8.590171e+01	5.418549e+01	2650000
2.730841e+02	6.319599e+01	1.015717e+02	5.831483e-01	4.143256e-01	8.478523e+01	5.593090e+01	2700000
2.772941e+02	6.603624e+01	1.015787e+02	6.038645e-01	4.205864e-01	8.361424e+01	5.767921e+01	2750000
2.814442e+02	6.896395e+01	1.015847e+02	6.248939e-01	4.267807e-01	8.238778e+01	5.942821e+01	2800000
2.855316e+02	7.197908e+01	1.015898e+02	6.462329e-01	4.329077e-01	8.110501e+01	6.117566e+01	2850000
2.895534e+02	7.508151e+01	1.015938e+02	6.678783e-01	4.389663e-01	7.976511e+01	6.291924e+01	2900000
2.935068e+02	7.827099e+01	1.015968e+02	6.898266e-01	4.449556e-01	7.836737e+01	6.465658e+01	2950000
2.973889e+02	8.154714e+01	1.015989e+02	7.120744e-01	4.508746e-01	7.691116e+01	6.638526e+01	3000000
3.011967e+02	8.490946e+01	1.015999e+02	7.346181e-01	4.567225e-01	7.539592e+01	6.810278e+01	3050000
3.049273e+02	8.835735e+01	1.015999e+02	7.574542e-01	4.624982e-01	7.382120e+01	6.980663e+01	3100000
3.085777e+02	9.189004e+01	1.015989e+02	7.805792e-01	4.682009e-01	7.218661e+01	7.149421e+01	3150000
3.121449e+02	9.550667e+01	1.015968e+02	8.039892e-01	4.738296e-01	7.049190e+01	7.316290e+01	3200000
3.156258e+02	9.920622e+01	1.015938e+02	8.276807e-01	4.793835e-01	6.873690e+01	7.481004e+01	3250000
3.190175e+02	1.029876e+02	1.015898e+02	8.516499e-01	4.848617e-01	6.692153e+01	7.643292e+01	3300000
3.223169e+02	1.068494e+02	1.015847e+02	8.758929e-01	4.902634e-01	6.504585e+01	7.802882e+01	3350000
3.255211e+02	1.107903e+02	1.015787e+02	9.004061e-01	4.955876e-01	6.311001e+01	7.959496e+01	3400000
3.286269e+02	1.148087e+02	1.015717e+02	9.251855e-01	5.008336e-01	6.111429e+01	8.112857e+01	3450000
3.316315e+02	1.189030e+02	1.015636e+02	9.502272e-01	5.060005e-01	5.905908e+01	8.262685e+01	3500000
3.345319e+02	1.230712e+02	1.015546e+02	9.755272e-01	5.110875e-01	5.694488e+01	8.408698e+01	3550000
3.373251e+02	1.273115e+02	1.015446e+02	1.001082e+00	5.160938e-01	5.477234e+01	8.550613e+01	3600000
3.400083e+02	1.316217e+02	1.015336e+02	1.026886e+00	5.210185e-01	5.254221e+01	8.688150e+01	3650000
3.425785e+02	1.359995e+02	1.015217e+02	1.052937e+00	5.258610e-01	5.025538e+01	8.821026e+01	3700000
3.450330e+02	1.404425e+02	1.015088e+02	1.079230e+00	5.306205e-01	4.791287e+01	8.948961e+01	3750000
3.473690e+02	1.449483e+02	1.014949e+02	1.105761e+00	5.352962e-01	4.551582e+01	9.071676e+01	3800000
3.495839e+02	1.495140e+02	1.014801e+02	1.132526e+00	5.398873e-01	4.306551e+01	9.188894e+01	3850000
3.516749e+02	1.541370e+02	1.014644e+02	1.159520e+00	5.443932e-01	4.056335e+01	9.300342e+01	3900000
3.536395e+02	1.588142e+02	1.014477e+02	1.186740e+00	5.488132e-01	3.801087e+01	9.405751e+01	3950000
3.554753e+02	1.635425e+02	1.014301e+02	1.214181e+00	5.531464e-01	3.540975e+01	9.504854e+01	4000000
3.571798e+02	1.683188e+02	1.014117e+02	1.241838e+00	5.573923e-01	3.276178e+01	9.597391e+01	4050000
3.587508e+02	1.731397e+02	1.013923e+02	1.269708e+00	5.615502e-01	3.006890e+01	9.683108e+01	4100000
3.601861e+02	1.780017e+02	1.013720e+02	1.297785e+00	5.656194e-01	2.733317e+01	9.761756e+01	4150000
3.614836e+02	1.829013e+02	1.013509e+02	1.326066e+00	5.695993e-01	2.455677e+01	9.833095e+01	4200000
3.626413e+02	1.878347e+02	1.013290e+02	1.354546e+00	5.734893e-01	2.174202e+01	9.896889e+01	4250000
3.636573e+02	1.927980e+02	1.013061e+02	1.383221e+00	5.772887e-01	1.889134e+01	9.952915e+01	4300000
3.645299e+02	1.977874e+02	1.012825e+02	1.412085e+00	5.809969e-01	1.600728e+01	1.000096e+02	4350000
3.652575e+02	2.027988e+02	1.012581e+02	1.441135e+00	5.846134e-01	1.309251e+01	1.004081e+02	4400000
3.658387e+02	2.078281e+02	1.012328e+02	1.470366e+00	5.881376e-01	1.014981e+01	1.007227e+02	4450000
3.662720e+02	2.128709e+02	1.012068e+02	1.499772e+00	5.915689e-01	7.182059e+00	1.009516e+02	4500000
3.665565e+02	2.179231e+02	1.011800e+02	1.529351e+00	5.949068e-01	4.192250e+00	1.010931e+02	4550000
3.666909e+02	2.229801e+02	1.011525e+02	1.559096e+00	5.981507e-01	1.183468e+00	1.011456e+02	4600000
3.666744e+02	2.280375e+02	1.011242e+02	1.589004e+00	6.013002e-01	-1.841111e+00	1.011075e+02	4650000
3.665064e+02	2.330908e+02	1.010953e+02	1.619069e+00	6.043547e-01	-4.878220e+00	1.009775e+02	4700000
3.661862e+02	2.381352e+02	1.010656e+02	1.649287e+00	6.073138e-01	-7.924515e+00	1.007545e+02	4750000
3.657136e+02	2.431661e+02	1.010353e+02	1.679652e+00	6.101770e-01	-1.097658e+01	1.004373e+02	4800000
3.650882e+02	2.481788e+02	1.010043e+02	1.710161e+00	6.129438e-01	-1.403091e+01	1.000250e+02	4850000
3.643102e+02	2.531685e+02	1.009727e+02	1.740808e+00	6.156139e-01	-1.708398e+01	9.951694e+01	4900000
3.633795e+02	2.581305e+02	1.009405e+02	1.771589e+00	6.181867e-01	-2.013218e+01	9.891244e+01	4950000
3.622967e+02	2.630597e+02	1.009076e+02	1.802498e+00	6.206620e-01	-2.317185e+01	9.821107e+01	5000000
3.610621e+02	2.679515e+02	1.008742e+02	1.833531e+00	6.230392e-01	-2.619933e+01	9.741255e+01	5050000
3.596764e+02	2.728010e+02	1.008403e+02	1.864683e+00	6.253180e-01	-2.921088e+01	9.651677e+01	5100000
3.581407e+02	2.776032e+02	1.008058e+02	1.895949e+00	6.274981e-01	-3.220278e+01	9.552376e+01	5150000
3.564559e+02	2.823533e+02	1.007708e+02	1.927324e+00	6.295791e-01	-3.517128e+01	9.443377e+01	5200000
3.546233e+02	2.870466e+02	1.007353e+02	1.958803e+00	6.315606e-01	-3.811262e+01	9.324717e+01	5250000
3.526444e+02	2.916781e+02	1.006994e+02	1.990381e+00	6.334425e-01	-4.102305e+01	9.196454e+01	5300000
3.505208e+02	2.962430e+02	1.006630e+02	2.022053e+00	6.352243e-01	-4.389883e+01	9.058660e+01	5350000
3.482543e+02	3.007368e+02	1.006262e+02	2.053814e+00	6.369058e-01	-4.673625e+01	8.911428e+01	5400000
3.458469e+02	3.051545e+02	1.005890e+02	2.085660e+00	6.384867e-01	-4.953163e+01	8.754864e+01	5450000
3.433009e+02	3.094917e+02	1.005514e+02	2.117584e+00	6.399668e-01	-5.228131e+01	8.589094e+01	5500000
3.406186e+02	3.137437e+02	1.005135e+02	2.149582e+00	6.413459e-01	-5.498171e+01	8.414260e+01	5550000
3.378025e+02	3.179060e+02	1.004753e+02	2.181650e+00	6.426236e-01	-5.762927e+01	8.230520e+01	5600000
3.348554e+02	3.219743e+02	1.004367e+02	2.213781e+00	6.437999e-01	-6.022052e+01	8.038050e+01	5650000
3.317803e+02	3.259441e+02	1.003979e+02	2.245971e+00	6.448746e-01	-6.275206e+01	7.837039e+01	5700000
3.285800e+02	3.298114e+02	1.003588e+02	2.278215e+00	6.458474e-01	-6.522057e+01	7.627695e+01	5750000
3.252580e+02	3.335719e+02	1.003195e+02	2.310507e+00	6.467182e-01	-6.762281e+01	7.410239e+01	5800000
3.218175e+02	3.372217e+02	1.002800e+02	2.342843e+00	6.474868e-01	-6.995566e+01	7.184909e+01	5850000
3.182622e+02	3.407570e+02	1.002404e+02	2.375217e+00	6.481533e-01	-7.221608e+01	6.951955e+01	5900000
3.145957e+02	3.441738e+02	1.002005e+02	2.407625e+00	6.487174e-01	-7.440116e+01	6.711643e+01	5950000
3.108219e+02	3.474687e+02	1.001606e+02	2.440061e+00	6.491790e-01	-7.650810e+01	6.464249e+01	6000000
3.069447e+02	3.506382e+02	1.001205e+02	2.472520e+00	6.495382e-01	-7.853424e+01	6.210066e+01	6050000
3.029683e+02	3.536789e+02	1.000804e+02	2.504997e+00	6.497947e-01	-8.047704e+01	5.949396e+01	6100000
2.988968e+02	3.565878e+02	1.000402e+02	2.537486e+00	6.499487e-01	-8.233410e+01	5.682552e+01	6150000
2.947347e+02	3.593616e+02	100	2.569984e+00	6.500000e-01	-8.410317e+01	5.409859e+01	6200000
2.904863e+02	3.619978e+02	9.995979e+01	2.602484e+00	6.499487e-01	-8.578215e+01	5.131650e+01	6250000
2.861563e+02	3.644935e+02	9.991961e+01	2.634981e+00	6.497947e-01	-8.736908e+01	4.848270e+01	6300000
2.817492e+02	3.668462e+02	9.987948e+01	2.667471e+00	6.495382e-01	-8.886218e+01	4.560069e+01	6350000
2.772699e+02	3.690537e+02	9.983942e+01	2.699948e+00	6.491790e-01	-9.025981e+01	4.267407e+01	6400000
2.727230e+02	3.711138e+02	9.979947e+01	2.732407e+00	6.487174e-01	-9.156053e+01	3.970647e+01	6450000
2.681136e+02	3.730245e+02	9.975964e+01	2.764843e+00	6.481533e-01	-9.276302e+01	3.670160e+01	6500000
2.634465e+02	3.747841e+02	9.971996e+01	2.797250e+00	6.474868e-01	-9.386617e+01	3.366323e+01	6550000
2.587268e+02	3.763910e+02	9.968046e+01	2.829625e+00	6.467182e-01	-9.486903e+01	3.059514e+01	6600000
2.539595e+02	3.778438e+02	9.964117e+01	2.861961e+00	6.458474e-01	-9.577081e+01	2.750116e+01	6650000
2.491495e+02	3.791414e+02	9.960210e+01	2.894253e+00	6.448746e-01	-9.657092e+01	2.438513e+01	6700000
2.443022e+02	3.802826e+02	9.956328e+01	2.926497e+00	6.437999e-01	-9.726893e+01	2.125090e+01	6750000
2.394225e+02	3.812666e+02	9.952473e+01	2.958687e+00	6.426236e-01	-9.786459e+01	1.810234e+01	6800000
2.345155e+02	3.820930e+02	9.948649e+01	2.990818e+00	6.413459e-01	-9.835782e+01	1.494329e+01	6850000
2.295865e+02	3.827612e+02	9.944857e+01	3.022885e+00	6.399668e-01	-9.874871e+01	1.177758e+01	6900000
2.246405e+02	3.832710e+02	9.941100e+01	3.054884e+00	6.384867e-01	-9.903753e+01	8.609045e+00	6950000
2.196826e+02	3.836223e+02	9.937380e+01	3.086808e+00	6.369058e-01	-9.922471e+01	5.441452e+00	7000000
2.147179e+02	3.838154e+02	9.933700e+01	3.118653e+00	6.352243e-01	-9.931086e+01	2.278543e+00	7050000
2.097514e+02	3.838504e+02	9.930061e+01	3.150414e+00	6.334425e-01	-9.929675e+01	-8.759885e-01	7100000
2.047880e+02	3.837280e+02	9.926467e+01	3.182086e+00	6.315606e-01	-9.918330e+01	-4.018507e+00	7150000
1.998329e+02	3.834488e+02	9.922919e+01	3.213665e+00	6.295791e-01	-9.897159e+01	-7.145442e+00	7200000
1.948907e+02	3.830137e+02	9.919420e+01	3.245143e+00	6.274981e-01	-9.866286e+01	-1.025329e+01	7250000
1.899664e+02	3.824238e+02	9.915972e+01	3.276518e+00	6.253180e-01	-9.825849e+01	-1.333864e+01	7300000
1.850647e+02	3.816802e+02	9.912577e+01	3.307784e+00	6.230392e-01	-9.776001e+01	-1.639814e+01	7350000
1.801903e+02	3.807842e+02	9.909237e+01	3.338936e+00	6.206620e-01	-9.716907e+01	-1.942856e+01	7400000
1.753477e+02	3.797376e+02	9.905954e+01	3.369969e+00	6.181867e-01	-9.648748e+01	-2.242675e+01	7450000
1.705414e+02	3.785419e+02	9.902731e+01	3.400879e+00	6.156139e-01	-9.571715e+01	-2.538966e+01	7500000
1.657759e+02	3.771990e+02	9.899569e+01	3.431659e+00	6.129438e-01	-9.486013e+01	-2.831437e+01	7550000
1.610553e+02	3.757108e+02	9.896471e+01	3.462307e+00	6.101770e-01	-9.391856e+01	-3.119804e+01	7600000
1.563839e+02	3.740795e+02	9.893438e+01	3.492815e+00	6.073138e-01	-9.289471e+01	-3.403799e+01	7650000
1.517657e+02	3.723073e+02	9.890472e+01	3.523181e+00	6.043547e-01	-9.179093e+01	-3.683164e+01	7700000
1.472047e+02	3.703967e+02	9.887576e+01	3.553399e+00	6.013002e-01	-9.060968e+01	-3.957652e+01	7750000
1.427046e+02	3.683501e+02	9.884751e+01	3.583464e+00	5.981507e-01	-8.935351e+01	-4.227032e+01	7800000
1.382692e+02	3.661701e+02	9.881998e+01	3.613371e+00	5.949068e-01	-8.802502e+01	-4.491085e+01	7850000
1.339020e+02	3.638594e+02	9.879320e+01	3.643117e+00	5.915689e-01	-8.662690e+01	-4.749606e+01	7900000
1.296064e+02	3.614209e+02	9.876718e+01	3.672695e+00	5.881376e-01	-8.516192e+01	-5.002402e+01	7950000
1.253857e+02	3.588574e+02	9.874194e+01	3.702102e+00	5.846134e-01	-8.363288e+01	-5.249296e+01	8000000
1.212430e+02	3.561721e+02	9.871749e+01	3.731333e+00	5.809969e-01	-8.204266e+01	-5.490124e+01	8050000
1.171813e+02	3.533678e+02	9.869386e+01	3.760383e+00	5.772887e-01	-8.039414e+01	-5.724736e+01	8100000
1.132035e+02	3.504478e+02	9.867105e+01	3.789247e+00	5.734893e-01	-7.869028e+01	-5.952996e+01	8150000
1.093122e+02	3.474153e+02	9.864908e+01	3.817921e+00	5.695993e-01	-7.693404e+01	-6.174783e+01	8200000
1.055099e+02	3.442736e+02	9.862796e+01	3.846401e+00	5.656194e-01	-7.512841e+01	-6.389989e+01	8250000
1.017992e+02	3.410259e+02	9.860771e+01	3.874682e+00	5.615502e-01	-7.327641e+01	-6.598520e+01	8300000
9.818218e+01	3.376756e+02	9.858833e+01	3.902760e+00	5.573923e-01	-7.138105e+01	-6.800298e+01	8350000
9.466097e+01	3.342262e+02	9.856985e+01	3.930630e+00	5.531464e-01	-6.944534e+01	-6.995256e+01	8400000
9.123751e+01	3.306810e+02	9.855228e+01	3.958287e+00	5.488132e-01	-6.747229e+01	-7.183343e+01	8450000
8.791359e+01	3.270435e+02	9.853561e+01	3.985727e+00	5.443932e-01	-6.546491e+01	-7.364518e+01	8500000
8.469086e+01	3.233172e+02	9.851988e+01	4.012947e+00	5.398873e-01	-6.342618e+01	-7.538757e+01	8550000
8.157081e+01	3.195054e+02	9.850507e+01	4.039942e+00	5.352962e-01	-6.135906e+01	-7.706047e+01	8600000
7.855478e+01	3.156118e+02	9.849122e+01	4.066706e+00	5.306205e-01	-5.926648e+01	-7.866387e+01	8650000
7.564398e+01	3.116398e+02	9.847831e+01	4.093237e+00	5.258610e-01	-5.715134e+01	-8.019789e+01	8700000
7.283946e+01	3.075928e+02	9.846637e+01	4.119530e+00	5.210185e-01	-5.501651e+01	-8.166277e+01	8750000
7.014212e+01	3.034743e+02	9.845539e+01	4.145581e+00	5.160938e-01	-5.286480e+01	-8.305887e+01	8800000
6.755276e+01	2.992877e+02	9.844539e+01	4.171386e+00	5.110875e-01	-5.069898e+01	-8.438666e+01	8850000
6.507199e+01	2.950364e+02	9.843637e+01	4.196940e+00	5.060005e-01	-4.852177e+01	-8.564670e+01	8900000
6.270033e+01	2.907239e+02	9.842834e+01	4.222240e+00	5.008336e-01	-4.633583e+01	-8.683968e+01	8950000
6.043814e+01	2.863533e+02	9.842130e+01	4.247282e+00	4.955876e-01	-4.414376e+01	-8.796636e+01	9000000
5.828567e+01	2.819281e+02	9.841526e+01	4.272061e+00	4.902634e-01	-4.194810e+01	-8.902764e+01	9050000
5.624303e+01	2.774515e+02	9.841022e+01	4.296575e+00	4.848617e-01	-3.975133e+01	-9.002446e+01	9100000
5.431022e+01	2.729266e+02	9.840619e+01	4.320818e+00	4.793835e-01	-3.755586e+01	-9.095788e+01	9150000
5.248711e+01	2.683566e+02	9.840316e+01	4.344787e+00	4.738296e-01	-3.536400e+01	-9.182902e+01	9200000
5.077346e+01	2.637447e+02	9.840114e+01	4.368478e+00	4.682009e-01	-3.317804e+01	-9.263909e+01	9250000
4.916893e+01	2.590937e+02	9.840013e+01	4.391888e+00	4.624982e-01	-3.100014e+01	-9.338938e+01	9300000
4.767305e+01	2.544067e+02	9.840013e+01	4.415013e+00	4.567225e-01	-2.883242e+01	-9.408122e+01	9350000
4.628526e+01	2.496866e+02	9.840114e+01	4.437849e+00	4.508746e-01	-2.667691e+01	-9.471603e+01	9400000
4.500490e+01	2.449362e+02	9.840316e+01	4.460393e+00	4.449556e-01	-2.453557e+01	-9.529526e+01	9450000
4.383123e+01	2.401582e+02	9.840619e+01	4.482641e+00	4.389663e-01	-2.241025e+01	-9.582045e+01	9500000
4.276338e+01	2.353552e+02	9.841022e+01	4.504589e+00	4.329077e-01	-2.030276e+01	-9.629314e+01	9550000
4.180043e+01	2.305300e+02	9.841526e+01	4.526235e+00	4.267807e-01	-1.821480e+01	-9.671497e+01	9600000
4.094135e+01	2.256849e+02	9.842130e+01	4.547574e+00	4.205864e-01	-1.614799e+01	-9.708756e+01	9650000
4.018505e+01	2.208224e+02	9.842834e+01	4.568603e+00	4.143256e-01	-1.410390e+01	-9.741262e+01	9700000
3.953035e+01	2.159448e+02	9.843637e+01	4.589319e+00	4.079994e-01	-1.208397e+01	-9.769185e+01	9750000
3.897602e+01	2.110544e+02	9.844539e+01	4.609719e+00	4.016087e-01	-1.008961e+01	-9.792699e+01	9800000
3.852073e+01	2.061533e+02	9.845539e+01	4.629800e+00	3.951547e-01	-8.122117e+00	-9.811980e+01	9850000
3.816312e+01	2.012436e+02	9.846637e+01	4.649557e+00	3.886382e-01	-6.182722e+00	-9.827207e+01	9900000
3.790174e+01	1.963273e+02	9.847831e+01	4.668989e+00	3.820604e-01	-4.272579e+00	-9.838558e+01	9950000
3.773511e+01	1.914063e+02	9.849122e+01	4.688092e+00	3.754223e-01	-2.392765e+00	-9.846215e+01	10000000
3.766168e+01	1.864823e+02	9.850507e+01	4.706864e+00	3.687248e-01	-5.442848e-01	-9.850357e+01	10050000
3.767987e+01	1.815572e+02	9.851988e+01	4.725300e+00	3.619692e-01	1.271931e+00	-9.851167e+01	10100000
3.778803e+01	1.766325e+02	9.853561e+01	4.743398e+00	3.551563e-01	3.055023e+00	-9.848824e+01	10150000
3.798450e+01	1.717097e+02	9.855228e+01	4.761156e+00	3.482874e-01	4.804198e+00	-9.843511e+01	10200000
3.826755e+01	1.667902e+02	9.856985e+01	4.778570e+00	3.413635e-01	6.518731e+00	-9.835407e+01	10250000
3.863544e+01	1.618756e+02	9.858833e+01	4.795639e+00	3.343857e-01	8.197961e+00	-9.824690e+01	10300000
3.908638e+01	1.569669e+02	9.860771e+01	4.812358e+00	3.273551e-01	9.841290e+00	-9.811538e+01	10350000
3.961857e+01	1.520653e+02	9.862796e+01	4.828726e+00	3.202728e-01	1.144818e+01	-9.796128e+01	10400000
4.023017e+01	1.471721e+02	9.864908e+01	4.844739e+00	3.131399e-01	1.301815e+01	-9.778634e+01	10450000
4.091933e+01	1.422881e+02	9.867105e+01	4.860396e+00	3.059576e-01	1.455077e+01	-9.759227e+01	10500000
4.168416e+01	1.374142e+02	9.869386e+01	4.875694e+00	2.987269e-01	1.604567e+01	-9.738077e+01	10550000
4.252278e+01	1.325513e+02	9.871749e+01	4.890630e+00	2.914491e-01	1.750253e+01	-9.715351e+01	10600000
4.343327e+01	1.277002e+02	9.874194e+01	4.905203e+00	2.841252e-01	1.892107e+01	-9.691214e+01	10650000
4.441371e+01	1.228615e+02	9.876718e+01	4.919409e+00	2.767565e-01	2.030106e+01	-9.665828e+01	10700000
4.546216e+01	1.180357e+02	9.879320e+01	4.933247e+00	2.693441e-01	2.164232e+01	-9.639350e+01	10750000
4.657670e+01	1.132235e+02	9.881998e+01	4.946714e+00	2.618892e-01	2.294469e+01	-9.611935e+01	10800000
4.775537e+01	1.084252e+02	9.884751e+01	4.959809e+00	2.543929e-01	2.420805e+01	-9.583736e+01	10850000
4.899621e+01	1.036411e+02	9.887576e+01	4.972528e+00	2.468564e-01	2.543235e+01	-9.554900e+01	10900000
5.029728e+01	9.887165e+01	9.890472e+01	4.984871e+00	2.392810e-01	2.661752e+01	-9.525572e+01	10950000
5.165662e+01	9.411694e+01	9.893438e+01	4.996835e+00	2.316677e-01	2.776355e+01	-9.495892e+01	11000000
5.307226e+01	8.937714e+01	9.896471e+01	5.008419e+00	2.240179e-01	2.887046e+01	-9.465997e+01	11050000
5.454226e+01	8.465233e+01	9.899569e+01	5.019619e+00	2.163327e-01	2.993827e+01	-9.436020e+01	11100000
5.606466e+01	7.994251e+01	9.902731e+01	5.030436e+00	2.086133e-01	3.096705e+01	-9.406089e+01	11150000
5.763751e+01	7.524762e+01	9.905954e+01	5.040867e+00	2.008610e-01	3.195686e+01	-9.376328e+01	11200000
5.925887e+01	7.056756e+01	9.909237e+01	5.050910e+00	1.930770e-01	3.290781e+01	-9.346857e+01	11250000
6.092679e+01	6.590215e+01	9.912577e+01	5.060564e+00	1.852625e-01	3.381999e+01	-9.317793e+01	11300000
6.263935e+01	6.125115e+01	9.915972e+01	5.069827e+00	1.774188e-01	3.469352e+01	-9.289246e+01	11350000
6.439460e+01	5.661428e+01	9.919420e+01	5.078698e+00	1.695470e-01	3.552854e+01	-9.261324e+01	11400000
6.619064e+01	5.199120e+01	9.922919e+01	5.087175e+00	1.616484e-01	3.632518e+01	-9.234129e+01	11450000
